order_id,order_datetime,customer_id,total_amount,num_items
5192429,2024-02-02T10:38:25.047532,9,33.28,1
5197175,2024-02-05T17:22:00.178468,8,37.47,2
5199416,2024-02-02T18:56:00.374629,30,71.67,4
5205851,2024-02-02T02:26:34.096800,4,1.04,1
5217452,2024-02-01T01:08:28.832186,20,34.75,1
5228615,2024-02-04T13:11:41.142883,22,59.78,2
5230825,2024-02-06T02:20:23.123550,27,45.15,1
5240200,2024-02-05T01:42:02.187908,7,28.07,2
5241695,2024-02-10T14:56:39.791121,17,48.26,2
5250551,2024-02-10T04:47:03.403221,4,71.88,4
5251911,2024-02-07T12:32:34.830292,1,43.48,2
5262829,2024-02-05T16:21:54.109405,12,56.78,4
5263550,2024-02-01T19:11:48.404815,15,34.75,1
5264218,2024-02-05T05:10:02.737315,27,34.97,2
5264548,2024-02-05T12:13:25.469711,21,13.90,1
5274989,2024-02-10T05:27:19.974009,21,81.19,2
5281163,2024-02-10T09:26:08.879353,30,45.07,2
5307949,2024-02-06T03:40:33.891552,2,49.63,4
5324233,2024-02-07T04:31:43.818867,24,29.59,2
5325412,2024-02-02T20:06:34.260721,26,62.54,5
5331215,2024-02-05T17:42:02.788920,8,64.89,4
5348945,2024-02-09T09:26:08.631482,19,64.83,2
5354275,2024-02-09T03:45:27.446812,6,69.16,5
5364472,2024-02-01T10:22:39.765586,11,44.64,4
5371318,2024-02-02T03:01:01.582112,19,118.22,5
5377004,2024-02-06T15:04:03.185102,19,44.36,2
5386068,2024-02-05T09:36:56.840402,5,107.66,4
5403131,2024-02-10T07:13:44.044450,11,122.83,5
5411933,2024-02-07T14:00:16.624499,26,46.79,5
5447148,2024-02-03T14:30:50.780696,8,8.88,1
5480437,2024-02-06T02:35:24.422604,10,28.79,3
5489930,2024-02-08T01:04:10.134475,11,47.12,2
5490507,2024-02-01T17:00:22.241796,3,8.41,1
5555198,2024-02-04T20:36:32.230407,23,22.70,1
5559831,2024-02-06T20:34:19.857895,19,13.90,1
5564944,2024-02-09T01:23:02.749640,27,87.14,5
5590897,2024-02-04T05:46:21.014810,12,27.15,2
5596598,2024-02-01T09:05:30.579617,3,28.80,4
5596977,2024-02-01T20:28:43.076817,7,8.03,2
5605452,2024-02-10T18:40:43.392062,10,36.56,1
5626307,2024-02-01T08:49:12.802318,13,33.28,1
5643580,2024-02-10T07:13:22.218651,7,20.55,4
5700739,2024-02-06T18:45:39.744138,18,32.47,2
5728059,2024-02-01T13:33:43.069641,21,17.25,3
5731833,2024-02-02T14:04:42.417220,12,31.78,3
5737656,2024-02-05T18:39:23.080778,17,11.66,2
5739491,2024-02-08T05:44:30.495420,2,65.14,4
5751544,2024-02-06T02:29:17.047464,2,51.45,5
5757298,2024-02-07T22:39:36.981408,10,62.67,4
5758220,2024-02-10T05:45:45.845731,8,93.90,5
5759491,2024-02-07T03:23:00.989825,4,5.18,1
5763688,2024-02-06T17:44:41.220466,2,40.56,4
5779690,2024-02-04T10:59:32.569038,22,42.09,4
5792881,2024-02-03T12:36:01.122432,23,104.61,5
5838560,2024-02-05T21:02:49.098130,14,63.61,4
5841350,2024-02-06T00:41:15.576223,30,132.97,4
5857064,2024-02-01T14:38:37.541429,20,29.94,3
5860822,2024-02-02T22:57:16.223565,8,41.27,2
5862046,2024-02-06T18:28:43.554586,16,28.10,1
5890760,2024-02-01T09:58:31.889549,21,108.46,5
5894478,2024-02-07T17:57:40.336194,18,4.47,1
5919138,2024-02-05T16:02:46.009458,11,23.62,2
5919662,2024-02-08T07:01:34.010080,19,5.37,1
5930826,2024-02-07T06:56:51.186843,19,2.22,2
5933250,2024-02-05T05:44:57.981665,8,43.40,1
5945913,2024-02-01T07:08:09.127389,14,106.43,5
5949187,2024-02-06T22:09:39.080461,26,32.18,2
5973129,2024-02-05T16:13:18.970211,10,44.10,4
5975559,2024-02-07T15:16:50.134549,19,1.04,1
5988601,2024-02-01T21:40:15.633150,13,23.95,3
6010861,2024-02-09T19:52:12.568161,3,39.20,1
6036305,2024-02-10T00:11:31.562096,28,85.31,5
6044782,2024-02-10T22:23:46.178031,8,46.98,2
6048665,2024-02-05T10:25:12.178724,18,67.15,2
6056562,2024-02-05T18:15:41.618669,20,50.72,3
6077980,2024-02-08T12:21:51.161612,11,34.39,4
6111466,2024-02-02T05:11:04.871540,25,32.00,3
6143996,2024-02-08T21:54:04.475776,9,12.95,1
6148984,2024-02-06T09:42:20.188041,2,70.32,4
6155253,2024-02-10T04:43:20.369799,1,54.01,4
6166041,2024-02-06T19:30:37.290170,3,12.12,1
6169268,2024-02-01T00:58:14.869400,26,72.24,5
6183009,2024-02-10T17:42:10.695861,19,84.22,5
6189515,2024-02-10T14:35:32.989426,1,43.85,3
6197416,2024-02-05T11:45:08.583309,11,19.68,1
6204391,2024-02-05T06:15:51.668960,28,16.82,1
6217819,2024-02-02T23:08:00.468422,28,43.73,3
6221321,2024-02-06T17:22:51.612731,21,5.16,1
6232215,2024-02-05T00:27:18.324572,17,20.31,2
6242929,2024-02-02T11:01:41.126957,8,137.80,5
6247068,2024-02-05T03:34:23.685160,6,57.24,2
6249491,2024-02-04T16:20:16.132670,9,3.28,1
6270904,2024-02-04T21:41:37.272529,9,52.09,3
6284944,2024-02-06T19:08:02.282708,20,14.69,2
6289742,2024-02-05T09:11:42.147532,25,65.57,4
6289806,2024-02-08T00:44:30.565753,30,94.64,4
6310892,2024-02-09T04:05:21.934484,27,47.42,2
6319646,2024-02-07T19:12:53.633400,29,57.77,5
6328446,2024-02-07T12:06:22.050719,7,16.11,1
6333346,2024-02-10T13:02:58.708482,20,80.87,5
6334222,2024-02-09T01:19:42.817282,16,75.24,4
6334425,2024-02-01T07:31:58.960637,22,74.33,4
6339955,2024-02-06T18:46:54.229424,28,38.52,3
6358045,2024-02-05T01:59:49.519528,7,93.60,4
6366019,2024-02-06T11:00:26.692971,2,26.39,2
6385812,2024-02-06T05:03:00.517600,2,77.92,4
6387799,2024-02-05T07:20:11.360529,16,43.58,3
6390400,2024-02-06T06:58:59.014994,26,48.55,4
6395857,2024-02-05T04:57:24.142467,13,65.26,4
6397077,2024-02-07T23:30:15.733872,17,19.02,1
6402770,2024-02-02T22:31:58.486798,7,22.48,1
6403202,2024-02-02T05:19:56.077490,5,15.36,3
6420989,2024-02-10T08:31:04.366082,8,71.09,5
6426522,2024-02-02T15:39:48.749387,18,48.15,4
6430427,2024-02-06T02:39:24.733100,9,19.55,1
6433603,2024-02-08T16:35:09.445437,21,64.86,5
6447795,2024-02-07T21:28:53.047355,19,136.54,5
6457277,2024-02-05T01:45:07.850480,7,9.14,1
6472188,2024-02-01T03:57:55.059309,11,30.24,2
6499556,2024-02-01T12:11:31.433115,22,59.10,3
6509062,2024-02-07T18:59:30.845215,24,18.92,4
6512202,2024-02-05T04:47:32.108824,19,14.44,2
6512432,2024-02-02T12:43:48.968385,14,49.78,4
6542981,2024-02-05T09:07:19.939133,1,46.13,4
6551205,2024-02-05T14:36:48.450367,20,60.27,4
6581227,2024-02-06T16:57:42.203595,8,50.51,5
6594819,2024-02-05T15:28:59.414511,2,33.00,2
6602200,2024-02-08T16:25:59.937358,29,100.45,5
6610071,2024-02-05T00:44:33.121278,18,15.62,1
6626677,2024-02-01T10:01:36.845255,25,37.17,3
6668805,2024-02-06T13:52:00.545605,24,55.68,5
6674318,2024-02-05T09:44:35.397383,15,5.18,1
6699137,2024-02-09T21:43:18.408594,12,60.68,5
6711106,2024-02-10T02:55:34.366494,23,96.16,5
6712279,2024-02-07T15:50:23.604246,16,6.64,2
6716538,2024-02-05T13:57:42.500344,12,66.81,3
6725467,2024-02-05T09:44:30.566162,5,38.63,4
6726997,2024-02-07T18:16:17.818429,3,16.59,2
6727499,2024-02-06T18:44:02.660039,17,55.09,3
6759786,2024-02-01T23:15:16.158074,29,21.48,1
6764298,2024-02-01T06:40:40.995751,17,53.36,5
6806021,2024-02-06T21:52:39.893352,21,7.04,1
6812267,2024-02-01T06:42:42.008057,24,146.58,5
6819544,2024-02-05T01:31:24.908990,2,60.51,2
6828644,2024-02-06T08:49:59.299172,25,6.12,2
6832096,2024-02-07T10:32:28.705393,29,47.18,4
6832191,2024-02-06T17:47:26.081491,24,25.46,2
6832385,2024-02-05T06:49:45.951463,11,7.77,1
6836798,2024-02-08T07:57:46.853674,17,59.29,5
6838088,2024-02-02T00:07:29.730170,17,3.33,1
6864566,2024-02-07T04:27:00.068140,9,19.23,3
6874011,2024-02-02T01:26:03.122068,6,41.60,1
6874416,2024-02-01T18:29:15.902779,8,18.72,2
6887822,2024-02-08T12:14:33.702847,12,8.07,1
6890557,2024-02-08T16:28:56.851665,24,66.76,2
6899929,2024-02-08T09:04:42.905849,17,25.05,3
6916859,2024-02-07T00:50:14.687021,21,21.47,2
6917670,2024-02-02T21:59:32.278859,22,89.18,3
6929728,2024-02-02T17:56:47.591989,8,29.14,3
6938926,2024-02-08T21:08:35.337704,29,75.84,3
6939497,2024-02-04T19:33:37.625033,25,42.68,4
6948783,2024-02-10T00:19:37.448775,30,16.65,1
6948933,2024-02-01T10:27:06.145048,27,79.98,4
6961801,2024-02-09T21:53:57.729577,7,86.06,4
6965171,2024-02-06T06:08:08.659797,19,116.59,5
6969294,2024-02-04T05:58:57.455155,30,37.65,3
6983027,2024-02-06T10:24:11.907238,18,86.17,4
6995385,2024-02-01T19:02:25.966302,10,65.39,4
7000172,2024-02-05T18:30:53.265899,2,22.81,3
7000506,2024-02-03T15:40:46.647534,8,59.68,3
7005449,2024-02-10T01:55:43.578182,27,29.65,2
7011087,2024-02-08T22:15:24.888083,16,59.18,3
7043562,2024-02-08T08:52:49.237916,11,121.12,4
7048169,2024-02-06T01:13:18.475387,10,45.96,4
7052886,2024-02-05T03:07:43.573012,25,92.61,4
7061009,2024-02-05T03:22:28.839087,12,74.00,4
7065357,2024-02-05T08:01:02.430004,11,2.92,1
7078451,2024-02-10T01:30:49.086063,7,32.16,2
7094171,2024-02-09T22:25:26.545232,23,17.15,4
7119047,2024-02-05T06:31:38.566321,20,50.18,3
7129140,2024-02-06T11:08:44.617585,27,13.90,1
7138976,2024-02-01T22:35:24.080165,13,9.69,2
7147233,2024-02-01T19:20:05.804977,10,77.86,5
7158175,2024-02-06T19:44:12.277788,12,82.17,4
7162504,2024-02-01T19:43:59.305308,16,12.19,2
7174440,2024-02-08T13:08:56.310592,30,70.64,5
7203017,2024-02-10T03:14:45.128973,7,16.64,1
7214683,2024-02-05T19:22:30.085849,13,27.50,4
7218393,2024-02-02T02:55:36.702148,10,24.70,2
7220459,2024-02-01T04:41:26.714582,14,71.96,5
7221101,2024-02-05T22:58:18.028881,7,64.45,4
7227086,2024-02-05T00:47:25.539277,23,55.31,2
7228372,2024-02-09T22:18:21.705924,13,45.70,1
7230539,2024-02-08T12:23:02.250497,22,38.02,2
7232509,2024-02-05T09:56:38.403257,27,55.40,3
7233809,2024-02-03T02:51:16.843691,20,16.92,2
7239002,2024-02-02T04:07:22.701617,12,70.98,3
7255064,2024-02-04T03:26:53.080814,24,11.18,1
7264635,2024-02-06T19:10:30.544254,4,46.86,5
7280873,2024-02-08T03:31:36.106802,13,44.06,3
7282765,2024-02-08T20:16:15.763733,3,27.95,1
7291889,2024-02-08T00:01:37.647126,7,24.17,3
7292456,2024-02-10T14:40:09.251609,29,47.64,4
7305142,2024-02-08T19:57:34.789474,17,33.51,2
7309192,2024-02-05T20:18:20.240729,30,38.86,2
7313641,2024-02-02T15:59:42.058193,2,51.38,4
7323248,2024-02-08T20:42:48.174913,15,76.01,4
7331026,2024-02-05T03:06:51.712153,10,6.73,2
7370822,2024-02-03T12:21:49.900441,23,9.13,3
7375297,2024-02-05T14:40:26.545783,3,32.80,3
7376125,2024-02-01T16:27:09.036281,27,10.78,1
7406702,2024-02-10T12:11:04.428411,5,31.66,3
7441380,2024-02-08T14:44:49.522379,28,26.20,1
7449957,2024-02-01T11:05:37.937657,10,12.47,2
7465338,2024-02-06T18:26:29.969507,14,18.16,1
7466969,2024-02-05T21:51:55.672820,18,64.12,3
7483205,2024-02-06T18:16:37.589872,23,27.56,1
7492525,2024-02-05T16:35:29.489800,21,10.76,1
7499328,2024-02-09T13:36:59.928441,23,83.17,4
7523341,2024-02-07T23:58:46.027757,27,76.92,4
7523912,2024-02-01T10:19:59.395240,19,54.75,5
7533986,2024-02-08T23:28:28.531641,13,42.29,3
7546164,2024-02-10T14:58:48.258078,12,82.37,5
7569627,2024-02-08T19:20:56.391807,18,68.25,2
7583498,2024-02-08T12:01:46.372930,21,41.32,2
7585122,2024-02-02T10:02:54.957861,19,28.63,4
7587457,2024-02-04T08:12:15.952247,5,35.52,1
7595922,2024-02-06T04:55:53.107578,1,47.66,4
7598805,2024-02-06T10:25:10.874463,18,3.72,1
7615414,2024-02-03T19:24:48.450101,25,116.17,5
7616794,2024-02-08T01:32:39.598391,12,135.22,5
7647716,2024-02-08T13:21:11.709949,26,6.95,1
7659711,2024-02-04T07:35:01.893828,10,52.48,3
7670786,2024-02-07T05:23:44.821306,20,24.28,2
7706097,2024-02-08T19:57:32.724601,14,9.05,2
7716002,2024-02-06T08:57:38.012852,20,5.16,1
7756715,2024-02-01T10:17:32.535296,23,23.77,3
7760847,2024-02-08T05:20:51.251523,18,36.35,3
7776831,2024-02-06T02:50:30.925101,12,22.33,2
7797203,2024-02-05T01:17:26.956089,9,14.48,2
7814968,2024-02-05T18:44:38.487059,20,4.45,2
7819706,2024-02-02T03:59:49.124854,4,1.04,1
7820529,2024-02-01T16:16:04.840040,13,5.38,1
7823621,2024-02-02T22:23:41.357644,9,47.98,2
7825871,2024-02-09T14:01:52.547210,28,81.52,3
7826842,2024-02-05T10:45:19.197058,20,27.39,2
7828627,2024-02-06T23:34:40.620774,16,41.64,5
7834304,2024-02-06T06:21:25.301256,19,2.60,1
7842355,2024-02-04T01:34:02.827780,4,19.65,1
7862197,2024-02-08T00:56:10.544163,10,89.32,4
7865002,2024-02-08T10:22:16.596472,26,49.22,3
7867970,2024-02-06T15:02:47.971585,6,32.88,4
7868078,2024-02-05T13:59:56.846146,11,78.11,3
7898615,2024-02-04T14:58:55.433370,12,11.68,2
7922478,2024-02-08T21:06:26.685981,24,5.18,1
7931897,2024-02-08T04:33:09.743874,25,19.55,1
7942204,2024-02-05T21:46:31.652242,18,7.55,2
7958921,2024-02-07T18:08:31.892727,25,120.09,5
7984904,2024-02-06T06:27:49.580378,3,52.57,4
7990399,2024-02-06T06:26:09.021264,9,8.88,1
7991537,2024-02-04T23:32:14.929670,30,33.72,4
8011389,2024-02-01T08:04:53.997040,4,53.95,3
8018361,2024-02-08T08:12:01.270160,23,111.76,5
8027251,2024-02-10T10:32:47.582487,22,55.36,4
8028239,2024-02-03T06:33:54.262329,23,46.45,2
8066647,2024-02-06T14:35:28.001300,14,83.71,3
8072718,2024-02-02T09:51:57.902918,27,33.82,3
8116986,2024-02-06T04:04:04.208020,22,39.49,4
8122938,2024-02-08T17:03:21.062496,27,4.21,2
8126755,2024-02-08T03:26:19.996713,3,24.36,4
8127138,2024-02-05T14:07:46.346067,17,75.35,3
8128584,2024-02-07T01:44:50.243286,11,38.12,4
8133769,2024-02-10T10:45:53.166847,22,111.37,3
8141017,2024-02-07T19:54:15.764071,20,85.95,3
8191973,2024-02-06T17:33:00.697601,5,16.16,1
8195930,2024-02-06T21:02:35.249392,9,76.51,3
8210344,2024-02-01T02:07:27.020237,23,43.40,1
8227680,2024-02-01T17:46:23.794724,16,37.46,2
8243347,2024-02-05T14:18:06.996131,15,50.22,4
8245364,2024-02-02T06:06:13.292322,7,53.21,2
8246820,2024-02-06T16:58:00.947932,22,53.47,2
8253581,2024-02-07T16:31:11.563308,28,28.53,1
8268132,2024-02-05T10:58:03.257675,17,7.10,1
8273700,2024-02-06T04:25:27.032062,1,36.12,1
8283222,2024-02-10T22:53:20.860188,26,56.68,5
8293720,2024-02-06T17:46:02.156972,8,50.05,4
8321034,2024-02-01T10:51:10.354373,24,73.97,2
8329058,2024-02-06T19:13:42.676748,2,19.02,1
8341618,2024-02-10T12:33:52.567703,18,19.55,1
8344289,2024-02-05T10:28:53.629155,9,57.88,2
8352185,2024-02-05T14:19:50.355457,13,31.77,5
8386581,2024-02-06T08:33:50.044543,16,55.85,3
8394313,2024-02-06T06:35:48.303293,11,55.91,2
8398200,2024-02-06T14:11:58.080157,12,10.37,3
8413721,2024-02-10T09:36:07.893789,20,75.15,3
8422682,2024-02-05T22:46:48.625823,9,75.54,5
8431681,2024-02-05T09:58:09.271440,15,75.35,5
8433640,2024-02-06T13:06:28.963880,16,91.88,5
8447149,2024-02-06T14:41:33.315982,20,47.53,4
8454527,2024-02-07T20:02:45.786608,14,31.39,2
8464891,2024-02-06T15:43:02.579957,13,66.37,3
8466988,2024-02-08T03:43:44.874487,14,23.09,4
8471610,2024-02-07T05:56:13.671416,20,78.80,4
8497655,2024-02-09T06:43:44.719786,23,6.66,1
8533504,2024-02-01T20:55:50.566238,9,66.07,3
8544271,2024-02-10T10:13:20.651542,29,44.76,3
8549491,2024-02-02T05:52:01.985975,28,14.11,2
8550095,2024-02-09T21:04:51.688062,18,98.97,5
8559390,2024-02-02T03:35:51.825740,3,31.26,3
8565207,2024-02-07T19:37:46.607259,27,139.50,5
8570304,2024-02-07T05:55:25.426554,8,12.12,1
8572268,2024-02-09T04:55:21.343102,3,80.98,5
8577190,2024-02-10T11:04:42.590491,2,45.15,1
8587573,2024-02-08T16:30:13.236117,29,2.79,1
8592316,2024-02-01T13:19:12.933098,26,38.85,2
8592876,2024-02-05T12:30:12.795632,20,46.87,2
8608599,2024-02-10T08:14:47.249131,21,39.84,2
8615699,2024-02-06T09:37:36.898438,16,33.93,3
8620976,2024-02-01T03:39:45.434988,23,5.96,1
8621196,2024-02-10T03:02:26.428909,14,58.06,4
8622611,2024-02-04T08:16:53.140347,3,68.08,3
8642652,2024-02-03T03:54:11.175713,5,52.46,5
8655938,2024-02-05T05:34:06.905608,26,3.28,1
8659057,2024-02-06T17:02:53.441587,2,48.44,2
8680853,2024-02-05T01:33:21.951013,22,35.52,1
8708484,2024-02-08T07:40:50.078538,9,14.84,2
8721020,2024-02-02T14:43:46.720859,4,15.64,1
8760019,2024-02-02T14:42:08.274498,21,62.81,4
8789478,2024-02-08T02:20:08.126509,18,67.26,4
8804085,2024-02-06T04:26:17.058868,6,57.32,2
8808109,2024-02-07T21:51:59.585208,2,72.39,5
8841064,2024-02-08T06:10:12.310249,12,55.59,5
8854048,2024-02-07T07:32:20.118348,30,18.06,1
8863000,2024-02-08T06:29:54.357413,13,82.42,5
8864932,2024-02-10T07:40:17.793885,29,2.79,1
8875302,2024-02-06T19:56:04.120234,6,45.59,4
8886825,2024-02-07T07:15:36.570579,14,51.85,4
8889766,2024-02-05T19:55:51.219919,14,73.06,4
8893861,2024-02-10T02:29:26.547656,17,29.16,5
8927015,2024-02-07T01:36:57.246666,8,26.10,3
8938220,2024-02-08T11:07:15.256579,13,67.64,5
8940787,2024-02-05T14:00:03.800155,1,65.72,3
8957865,2024-02-06T18:39:21.095363,23,21.80,3
9058542,2024-02-10T09:08:11.563118,23,33.35,3
9076225,2024-02-06T13:58:50.951945,27,15.64,1
9094950,2024-02-02T17:38:38.310926,7,10.78,1
9119104,2024-02-08T04:35:44.953717,13,57.68,3
9130215,2024-02-02T15:34:29.043984,17,5.37,1
9131597,2024-02-02T03:41:07.030670,20,70.76,4
9149334,2024-02-03T02:15:50.895038,17,39.82,3
9164054,2024-02-06T18:26:21.411921,17,12.73,2
9175328,2024-02-10T08:37:43.960611,23,46.47,3
9177252,2024-02-06T07:46:20.444525,14,30.14,3
9186940,2024-02-01T21:43:24.450847,5,12.39,2
9205458,2024-02-10T04:29:25.412292,17,8.33,2
9234534,2024-02-05T13:22:47.732869,7,41.49,3
9235273,2024-02-05T03:59:42.066789,27,1.64,1
9236101,2024-02-06T19:25:04.084715,9,21.94,2
9240567,2024-02-06T19:48:34.829508,14,79.41,5
9254858,2024-02-06T14:25:41.385550,22,47.98,4
9260128,2024-02-08T22:06:02.996944,8,1.56,1
9263314,2024-02-05T04:13:22.176584,3,43.40,1
9320397,2024-02-10T22:52:09.498545,21,96.76,5
9337939,2024-02-10T11:19:04.022117,30,51.69,3
9349141,2024-02-08T18:53:29.884925,25,50.50,5
9350138,2024-02-06T06:46:50.389161,1,27.95,1
9354330,2024-02-01T11:15:09.577430,18,30.30,4
9359376,2024-02-10T16:05:04.824220,10,65.06,3
9364985,2024-02-06T23:10:09.371684,30,79.11,4
9385555,2024-02-06T01:09:06.588406,15,26.20,1
9390614,2024-02-10T23:41:22.374854,25,75.79,4
9394459,2024-02-10T04:38:34.663985,25,36.11,3
9403137,2024-02-08T01:06:43.431626,2,85.57,5
9415507,2024-02-07T18:38:55.088149,26,62.44,3
9428445,2024-02-06T22:13:05.119887,27,4.26,1
9434857,2024-02-04T23:39:40.094742,26,90.33,5
9436514,2024-02-08T17:23:31.136160,21,23.94,3
9459490,2024-02-05T10:40:53.238085,17,54.64,5
9464677,2024-02-08T17:16:45.349150,3,61.51,4
9470276,2024-02-06T10:06:47.680140,7,16.11,1
9478216,2024-02-01T00:00:41.197368,11,61.76,5
9515594,2024-02-07T20:18:37.708238,10,56.90,4
9516439,2024-02-08T23:24:50.056295,24,43.95,4
9519969,2024-02-10T22:14:22.815469,13,65.86,5
9535752,2024-02-05T16:22:02.761912,1,77.13,4
9543363,2024-02-06T17:17:18.437393,26,36.56,1
9544247,2024-02-04T08:07:27.779275,27,41.95,2
9561074,2024-02-08T14:15:22.933510,21,77.14,5
9568041,2024-02-05T15:04:41.040638,14,72.50,3
9577897,2024-02-01T06:40:56.212107,4,26.64,1
9587555,2024-02-08T02:41:33.102528,8,9.14,1
9598809,2024-02-01T09:33:03.560678,28,11.50,3
9607596,2024-02-02T00:46:54.397929,15,10.78,1
9628342,2024-02-08T19:04:01.586331,22,64.22,4
9630244,2024-02-10T07:25:47.961093,6,26.27,4
9634308,2024-02-05T05:26:14.209278,8,3.65,1
9634637,2024-02-07T09:04:51.327885,10,72.59,4
9636132,2024-02-08T15:19:59.067696,4,6.46,2
9668788,2024-02-10T20:42:56.630791,20,25.88,2
9701906,2024-02-09T06:46:23.379354,23,116.09,4
9718913,2024-02-06T09:25:35.182022,5,91.91,5
9759460,2024-02-05T17:41:29.361104,4,41.71,4
9773804,2024-02-03T13:00:34.946947,20,9.43,2
9810747,2024-02-05T23:08:28.835873,19,15.69,3
9830414,2024-02-01T18:06:02.775176,12,45.45,3
9850049,2024-02-04T03:59:06.667556,13,45.86,3
9872354,2024-02-06T15:06:08.655579,28,14.41,2
9875440,2024-02-08T15:42:52.325331,22,56.10,3
9876174,2024-02-05T11:26:55.396104,24,120.08,5
9898981,2024-02-09T00:11:46.736341,20,20.62,3
9899882,2024-02-10T16:59:39.550503,17,60.06,3
9905663,2024-02-02T08:52:48.001222,17,52.33,3
9915184,2024-02-02T07:34:32.263225,1,9.31,1
9927720,2024-02-06T00:15:47.368946,13,53.49,3
9941119,2024-02-05T10:44:57.057728,6,148.25,4
9948880,2024-02-07T23:08:56.047388,10,60.86,4
9955371,2024-02-06T09:29:46.653118,7,39.07,4
9976230,2024-02-06T15:06:38.855245,27,136.91,5
10010892,2024-02-08T07:28:12.923700,12,121.71,5
10023584,2024-02-04T10:14:07.353363,15,52.48,4
10025280,2024-02-06T23:53:42.896183,17,36.58,3
10035391,2024-02-06T08:02:30.076448,24,49.20,1
10037179,2024-02-05T01:08:20.032615,1,44.61,3
10037675,2024-02-05T18:24:51.630349,9,60.65,4
10062834,2024-02-08T05:00:52.673784,13,53.88,2
10069198,2024-02-01T22:33:48.421796,22,36.84,2
10081511,2024-02-01T12:52:26.066733,25,75.22,4
10081673,2024-02-01T03:03:03.009948,21,53.68,4
10082280,2024-02-07T12:36:31.704049,26,27.55,4
10095471,2024-02-09T15:16:25.876663,2,89.18,5
10095856,2024-02-06T11:59:37.908944,19,24.37,2
10095868,2024-02-10T11:26:15.593590,7,48.11,2
10097357,2024-02-06T16:09:34.111486,25,32.87,2
10103010,2024-02-01T17:07:43.372055,9,39.62,3
10110119,2024-02-10T15:56:33.438139,27,13.10,1
10116850,2024-02-06T08:05:17.796943,9,61.65,4
10119736,2024-02-06T13:12:37.315195,29,50.63,3
10128595,2024-02-01T20:29:37.544979,1,67.30,5
10131045,2024-02-05T22:41:40.350695,10,52.92,5
10135051,2024-02-09T15:03:05.238858,13,9.08,1
10140897,2024-02-04T15:12:56.223814,17,92.30,5
10148352,2024-02-02T21:12:04.084651,24,68.86,5
10167581,2024-02-05T13:33:28.583878,4,58.48,2
10178634,2024-02-05T05:23:42.863149,29,68.79,3
10214776,2024-02-01T16:19:28.116294,1,23.73,3
10233900,2024-02-05T23:52:13.298223,13,84.94,5
10245014,2024-02-10T13:56:45.239057,9,48.06,3
10256926,2024-02-08T05:19:20.950973,13,22.70,1
10273433,2024-02-08T22:30:40.993654,15,97.78,4
10280515,2024-02-09T18:21:44.845046,16,28.89,2
10284659,2024-02-08T21:11:35.688620,25,99.99,5
10287493,2024-02-05T07:12:51.894109,8,99.47,5
10302997,2024-02-02T09:30:02.770086,29,71.77,5
10303829,2024-02-01T08:56:28.854806,24,73.91,4
10305121,2024-02-10T13:55:08.604381,24,35.46,2
10306127,2024-02-10T17:16:11.110079,1,86.04,5
10306449,2024-02-05T11:03:52.239111,17,61.23,4
10313046,2024-02-05T12:54:27.348376,6,63.17,3
10321523,2024-02-04T15:46:32.466136,10,26.54,3
10363609,2024-02-05T09:42:17.104351,29,100.33,5
10370389,2024-02-07T12:27:11.326960,12,9.93,1
10413631,2024-02-07T10:07:54.735475,27,92.05,4
10424592,2024-02-07T06:28:14.107816,27,48.12,3
10448706,2024-02-09T16:55:08.362750,14,69.53,5
10462033,2024-02-01T09:06:03.323313,26,57.69,5
10469371,2024-02-06T05:33:30.203843,15,49.13,2
10504942,2024-02-08T04:43:47.398812,29,52.59,5
10566345,2024-02-08T04:28:06.997550,3,54.28,5
10570735,2024-02-06T06:41:51.040232,27,2.98,1
10579449,2024-02-02T14:42:35.779364,22,59.99,3
10584879,2024-02-06T15:30:19.166410,13,39.36,1
10596761,2024-02-10T09:19:53.600534,21,19.68,1
10612145,2024-02-08T10:02:30.683565,5,58.75,4
10615940,2024-02-07T20:40:06.795348,30,36.67,3
10617445,2024-02-06T02:05:59.406017,5,51.70,3
10642148,2024-02-07T20:57:36.028022,30,21.85,3
10645015,2024-02-01T11:09:02.020956,27,5.06,2
10666762,2024-02-05T05:59:28.568702,22,31.37,4
10681210,2024-02-10T02:22:47.560565,23,37.04,2
10687643,2024-02-02T03:54:25.703602,9,87.41,4
10697108,2024-02-06T13:31:07.937475,24,28.05,2
10700416,2024-02-05T10:25:44.789426,3,21.63,2
10721774,2024-02-01T01:24:17.092972,6,70.16,4
10739626,2024-02-05T20:40:32.827137,27,35.80,2
10744805,2024-02-05T22:26:47.268064,27,45.15,1
