order_id,product_id,quantity,unit_price,line_total
3208791,35,5,5.37,26.85
3219485,9,2,7.04,14.08
3219485,22,4,5.39,21.56
3219485,30,2,1.29,2.58
3226618,4,3,0.93,2.79
3226618,14,2,9.51,19.02
3226618,32,3,1.49,4.47
3261510,24,5,8.32,41.60
3268177,2,4,0.73,2.92
3268177,9,3,7.04,21.12
3268177,31,2,4.54,9.08
3301850,1,3,8.68,26.04
3301850,11,2,2.59,5.18
3301850,21,4,0.92,3.68
3301850,23,2,5.59,11.18
3301850,32,1,1.49,1.49
3303673,35,2,5.37,10.74
3315681,2,4,0.73,2.92
3315681,35,5,5.37,26.85
3319139,14,5,9.51,47.55
3319139,17,1,3.33,3.33
3319139,28,3,9.84,29.52
3319139,29,5,2.69,13.45
3319139,34,4,1.42,5.68
3319196,15,4,4.53,18.12
3319196,29,2,2.69,5.38
3326675,9,1,7.04,7.04
3326675,10,5,0.52,2.60
3326675,25,5,4.05,20.25
3326675,30,1,1.29,1.29
3342066,13,3,9.14,27.42
3342066,25,5,4.05,20.25
3342066,33,5,9.8,49.00
3342066,36,4,9.03,36.12
3344859,23,4,5.59,22.36
3344859,24,2,8.32,16.64
3344859,29,1,2.69,2.69
3344859,30,2,1.29,2.58
3370536,15,1,4.53,4.53
3370536,16,3,4.04,12.12
3370536,24,2,8.32,16.64
3370536,25,5,4.05,20.25
3381773,1,5,8.68,43.40
3381773,8,3,3.91,11.73
3381773,21,2,0.92,1.84
3387544,4,3,0.93,2.79
3404420,16,3,4.04,12.12
3404420,20,1,8.41,8.41
3421761,16,3,4.04,12.12
3421761,22,1,5.39,5.39
3465669,20,2,8.41,16.82
3474432,12,5,6.89,34.45
3474432,35,5,5.37,26.85
3474432,36,1,9.03,9.03
3484796,36,2,9.03,18.06
3502739,5,1,5.62,5.62
3502739,19,1,8.88,8.88
3502739,28,3,9.84,29.52
3503069,4,1,0.93,0.93
3503069,16,3,4.04,12.12
3503069,17,2,3.33,6.66
3503069,32,4,1.49,5.96
3520894,10,1,0.52,0.52
3520894,35,3,5.37,16.11
3522151,1,5,8.68,43.40
3522151,8,2,3.91,7.82
3522151,9,1,7.04,7.04
3522151,28,3,9.84,29.52
3535308,27,2,6.55,13.10
3563080,12,3,6.89,20.67
3563080,18,2,1.64,3.28
3563080,35,3,5.37,16.11
3564764,23,1,5.59,5.59
3564764,35,1,5.37,5.37
3568867,19,4,8.88,35.52
3568867,22,4,5.39,21.56
3586240,6,5,7.81,39.05
3586240,20,1,8.41,8.41
3601515,13,2,9.14,18.28
3601515,19,4,8.88,35.52
3642480,14,1,9.51,9.51
3642480,23,4,5.59,22.36
3642480,32,2,1.49,2.98
3655512,7,4,3.31,13.24
3655512,22,3,5.39,16.17
3656491,11,5,2.59,12.95
3656491,12,2,6.89,13.78
3656491,28,2,9.84,19.68
3656491,33,2,9.8,19.60
3657839,6,2,7.81,15.62
3657839,21,3,0.92,2.76
3657839,33,5,9.8,49.00
3665599,33,1,9.8,9.80
3690041,8,3,3.91,11.73
3692654,31,5,4.54,22.70
3700579,6,4,7.81,31.24
3700579,11,4,2.59,10.36
3700579,25,2,4.05,8.10
3723100,23,1,5.59,5.59
3723100,29,2,2.69,5.38
3752788,3,3,9.31,27.93
3752788,4,5,0.93,4.65
3752788,14,2,9.51,19.02
3752788,17,2,3.33,6.66
3752788,32,5,1.49,7.45
3757266,18,3,1.64,4.92
3757266,36,3,9.03,27.09
3759597,16,4,4.04,16.16
3759597,33,5,9.8,49.00
3759597,34,3,1.42,4.26
3760129,19,4,8.88,35.52
3760129,22,5,5.39,26.95
3760129,35,2,5.37,10.74
3767880,15,2,4.53,9.06
3767880,24,3,8.32,24.96
3771268,8,1,3.91,3.91
3771268,13,5,9.14,45.70
3771268,29,2,2.69,5.38
3771268,30,5,1.29,6.45
3804559,2,5,0.73,3.65
3804559,8,3,3.91,11.73
3804559,21,1,0.92,0.92
3804559,23,2,5.59,11.18
3819974,4,5,0.93,4.65
3819974,18,1,1.64,1.64
3819974,19,5,8.88,44.40
3819974,27,5,6.55,32.75
3819974,32,2,1.49,2.98
3824487,6,2,7.81,15.62
3824487,30,1,1.29,1.29
3854451,23,4,5.59,22.36
3854451,26,4,6.95,27.80
3854451,29,2,2.69,5.38
3886705,12,1,6.89,6.89
3886705,34,3,1.42,4.26
3913355,20,1,8.41,8.41
3913355,33,4,9.8,39.20
3923163,5,2,5.62,11.24
3923163,6,1,7.81,7.81
3923163,33,2,9.8,19.60
3938528,20,2,8.41,16.82
3938528,25,3,4.05,12.15
3938528,27,1,6.55,6.55
3938894,11,3,2.59,7.77
3938894,21,4,0.92,3.68
3938894,23,5,5.59,27.95
3938894,25,4,4.05,16.20
3950391,2,2,0.73,1.46
3950391,5,3,5.62,16.86
3950391,26,1,6.95,6.95
3950391,29,3,2.69,8.07
3965038,18,5,1.64,8.20
3975345,10,3,0.52,1.56
3979426,21,3,0.92,2.76
3979426,27,3,6.55,19.65
3979426,35,2,5.37,10.74
3991251,18,5,1.64,8.20
3999916,9,2,7.04,14.08
4007527,2,1,0.73,0.73
4007527,3,5,9.31,46.55
4007527,14,4,9.51,38.04
4007527,36,4,9.03,36.12
4026110,3,4,9.31,37.24
4040392,7,5,3.31,16.55
4040392,25,2,4.05,8.10
4045249,1,3,8.68,26.04
4045249,7,2,3.31,6.62
4045249,23,5,5.59,27.95
4048223,1,5,8.68,43.40
4048223,19,5,8.88,44.40
4048223,20,3,8.41,25.23
4056007,14,1,9.51,9.51
4072782,16,4,4.04,16.16
4074110,15,5,4.53,22.65
4074110,18,2,1.64,3.28
4074110,26,3,6.95,20.85
4098727,4,4,0.93,3.72
4098727,6,1,7.81,7.81
4098727,7,5,3.31,16.55
4098727,28,2,9.84,19.68
4122977,14,1,9.51,9.51
4122977,17,4,3.33,13.32
4122977,19,2,8.88,17.76
4122977,27,4,6.55,26.20
4134117,4,2,0.93,1.86
4134117,11,3,2.59,7.77
4134117,22,2,5.39,10.78
4134378,24,5,8.32,41.60
4134378,34,3,1.42,4.26
4134378,35,5,5.37,26.85
4143618,7,2,3.31,6.62
4143618,16,3,4.04,12.12
4143618,19,4,8.88,35.52
4143618,20,5,8.41,42.05
4143618,21,2,0.92,1.84
4149031,9,1,7.04,7.04
4155868,10,1,0.52,0.52
4155868,33,3,9.8,29.40
4155932,26,2,6.95,13.90
4169267,6,5,7.81,39.05
4169267,12,1,6.89,6.89
4169267,16,5,4.04,20.20
4169267,20,2,8.41,16.82
4169267,22,5,5.39,26.95
4169273,12,4,6.89,27.56
4169273,28,1,9.84,9.84
4172888,1,3,8.68,26.04
4172888,3,4,9.31,37.24
4172888,25,3,4.05,12.15
4172888,31,1,4.54,4.54
4179876,33,3,9.8,29.40
4222020,19,1,8.88,8.88
4222020,27,4,6.55,26.20
4244751,33,3,9.8,29.40
4245292,6,3,7.81,23.43
4248667,20,5,8.41,42.05
4248667,23,4,5.59,22.36
4248667,36,1,9.03,9.03
4251467,5,4,5.62,22.48
4251467,24,5,8.32,41.60
4258078,11,5,2.59,12.95
4270323,1,4,8.68,34.72
4270323,13,2,9.14,18.28
4270323,29,5,2.69,13.45
4270323,32,5,1.49,7.45
4271965,10,4,0.52,2.08
4271965,16,2,4.04,8.08
4273244,11,3,2.59,7.77
4273244,21,5,0.92,4.60
4274240,32,4,1.49,5.96
4275533,3,1,9.31,9.31
4275533,13,5,9.14,45.70
4275533,22,3,5.39,16.17
4286480,12,2,6.89,13.78
4286480,27,5,6.55,32.75
4286480,29,4,2.69,10.76
4286499,15,2,4.53,9.06
4286499,35,5,5.37,26.85
4286856,10,5,0.52,2.60
4286856,26,3,6.95,20.85
4286856,29,4,2.69,10.76
4288096,2,5,0.73,3.65
4288096,9,2,7.04,14.08
4288096,29,5,2.69,13.45
4288096,31,5,4.54,22.70
4312622,27,3,6.55,19.65
4315332,4,4,0.93,3.72
4315332,5,4,5.62,22.48
4315332,7,5,3.31,16.55
4316700,8,4,3.91,15.64
4316700,36,4,9.03,36.12
4320932,1,1,8.68,8.68
4320932,35,2,5.37,10.74
4328515,3,2,9.31,18.62
4338787,6,1,7.81,7.81
4338787,8,5,3.91,19.55
4338787,10,3,0.52,1.56
4338787,22,2,5.39,10.78
4338787,36,3,9.03,27.09
4344165,16,4,4.04,16.16
4344165,26,5,6.95,34.75
4360018,3,3,9.31,27.93
4360018,5,4,5.62,22.48
4360018,10,5,0.52,2.60
4360018,32,5,1.49,7.45
4368389,3,4,9.31,37.24
4368389,5,5,5.62,28.10
4368389,36,5,9.03,45.15
4376919,28,3,9.84,29.52
4376919,29,3,2.69,8.07
4381706,3,3,9.31,27.93
4381706,18,4,1.64,6.56
4381706,25,3,4.05,12.15
4385003,1,4,8.68,34.72
4385003,2,1,0.73,0.73
4385003,29,1,2.69,2.69
4385003,31,5,4.54,22.70
4392338,13,1,9.14,9.14
4392338,34,5,1.42,7.10
4396471,1,3,8.68,26.04
4396471,11,4,2.59,10.36
4400830,2,4,0.73,2.92
4400830,4,1,0.93,0.93
4400830,27,1,6.55,6.55
4410105,5,5,5.62,28.10
4410105,19,3,8.88,26.64
4439341,16,2,4.04,8.08
4439341,18,3,1.64,4.92
4465209,30,2,1.29,2.58
4467020,12,2,6.89,13.78
4467020,36,3,9.03,27.09
4481644,8,2,3.91,7.82
4481644,34,1,1.42,1.42
4505291,7,2,3.31,6.62
4505291,22,4,5.39,21.56
4505291,30,4,1.29,5.16
4518426,2,2,0.73,1.46
4518426,7,1,3.31,3.31
4518426,17,3,3.33,9.99
4518426,26,3,6.95,20.85
4518426,36,4,9.03,36.12
4526539,10,1,0.52,0.52
4526539,18,3,1.64,4.92
4532672,10,4,0.52,2.08
4532672,24,3,8.32,24.96
4540030,1,1,8.68,8.68
4567777,9,2,7.04,14.08
4568297,18,5,1.64,8.20
4568297,23,4,5.59,22.36
4572298,30,4,1.29,5.16
4576520,21,2,0.92,1.84
4576520,34,5,1.42,7.10
4576607,35,2,5.37,10.74
4578488,3,3,9.31,27.93
4578488,4,1,0.93,0.93
4603336,13,1,9.14,9.14
4622408,26,2,6.95,13.90
4642257,23,4,5.59,22.36
4642257,32,1,1.49,1.49
4648385,13,2,9.14,18.28
4648385,36,4,9.03,36.12
4664479,5,2,5.62,11.24
4664479,22,1,5.39,5.39
4664479,23,3,5.59,16.77
4664479,34,1,1.42,1.42
4667503,6,5,7.81,39.05
4667503,8,2,3.91,7.82
4667503,21,1,0.92,0.92
4667503,24,1,8.32,8.32
4681072,15,5,4.53,22.65
4683912,5,4,5.62,22.48
4683912,26,2,6.95,13.90
4690022,14,5,9.51,47.55
4690022,23,4,5.59,22.36
4690022,34,1,1.42,1.42
4703681,6,4,7.81,31.24
4703681,14,1,9.51,9.51
4703681,35,3,5.37,16.11
4706630,5,5,5.62,28.10
4706630,18,2,1.64,3.28
4706630,19,2,8.88,17.76
4706630,20,2,8.41,16.82
4706630,27,3,6.55,19.65
4707958,22,5,5.39,26.95
4754114,32,1,1.49,1.49
4758348,10,5,0.52,2.60
4758348,11,3,2.59,7.77
4780606,7,5,3.31,16.55
4780606,11,3,2.59,7.77
4780606,32,5,1.49,7.45
4795570,2,3,0.73,2.19
4795570,4,1,0.93,0.93
4795570,6,5,7.81,39.05
4795570,35,3,5.37,16.11
4802258,30,5,1.29,6.45
4814997,10,1,0.52,0.52
4814997,26,3,6.95,20.85
4819328,4,1,0.93,0.93
4819328,8,4,3.91,15.64
4821268,11,4,2.59,10.36
4821268,12,2,6.89,13.78
4821268,21,2,0.92,1.84
4825465,10,4,0.52,2.08
4825465,17,4,3.33,13.32
4830015,18,1,1.64,1.64
4830015,27,5,6.55,32.75
4848442,11,1,2.59,2.59
4848442,20,1,8.41,8.41
4848442,24,3,8.32,24.96
4848442,34,1,1.42,1.42
4850613,10,2,0.52,1.04
4850613,16,4,4.04,16.16
4850613,17,5,3.33,16.65
4850613,20,5,8.41,42.05
4850613,28,5,9.84,49.20
4857914,2,1,0.73,0.73
4857914,8,1,3.91,3.91
4857914,20,1,8.41,8.41
4866066,8,1,3.91,3.91
4866066,14,5,9.51,47.55
4866066,17,3,3.33,9.99
4866066,21,5,0.92,4.60
4866066,27,4,6.55,26.20
4880772,11,3,2.59,7.77
4880772,29,5,2.69,13.45
4883377,23,1,5.59,5.59
4901714,8,4,3.91,15.64
4901714,21,4,0.92,3.68
4901714,30,3,1.29,3.87
4934875,5,3,5.62,16.86
4934875,28,3,9.84,29.52
4935536,4,3,0.93,2.79
4935536,7,1,3.31,3.31
4935536,10,3,0.52,1.56
4935536,16,5,4.04,20.20
4945818,1,5,8.68,43.40
4945818,12,2,6.89,13.78
4945818,19,2,8.88,17.76
4945818,27,4,6.55,26.20
4945818,29,2,2.69,5.38
4946067,11,3,2.59,7.77
4946067,23,2,5.59,11.18
4948343,1,2,8.68,17.36
4948343,12,3,6.89,20.67
4948343,34,1,1.42,1.42
4948461,14,3,9.51,28.53
4948461,18,2,1.64,3.28
4948461,26,1,6.95,6.95
4948461,30,5,1.29,6.45
4971482,16,4,4.04,16.16
4986576,4,1,0.93,0.93
4991748,19,4,8.88,35.52
4991748,30,4,1.29,5.16
5011223,9,5,7.04,35.20
5011223,16,2,4.04,8.08
5025793,5,1,5.62,5.62
5025793,16,3,4.04,12.12
5028799,5,4,5.62,22.48
5028799,19,2,8.88,17.76
5028799,27,1,6.55,6.55
5028799,36,2,9.03,18.06
5037996,2,1,0.73,0.73
5037996,7,5,3.31,16.55
5037996,31,5,4.54,22.70
5038279,5,5,5.62,28.10
5038279,11,1,2.59,2.59
5038279,12,3,6.89,20.67
5038279,22,1,5.39,5.39
5038279,31,4,4.54,18.16
5040181,15,2,4.53,9.06
5040181,16,2,4.04,8.08
5040181,35,5,5.37,26.85
5040181,36,3,9.03,27.09
5052856,1,2,8.68,17.36
5052856,27,2,6.55,13.10
5052856,28,2,9.84,19.68
5052856,34,3,1.42,4.26
5054731,19,3,8.88,26.64
5065458,2,4,0.73,2.92
5065458,4,5,0.93,4.65
5069360,18,5,1.64,8.20
5069360,22,2,5.39,10.78
5069360,29,1,2.69,2.69
5069360,32,3,1.49,4.47
5069360,35,3,5.37,16.11
5071903,23,4,5.59,22.36
5071903,24,1,8.32,8.32
5076591,23,4,5.59,22.36
5092580,9,5,7.04,35.20
5092580,27,3,6.55,19.65
5092946,11,5,2.59,12.95
5092946,13,3,9.14,27.42
5092946,14,5,9.51,47.55
5093928,9,4,7.04,28.16
5093928,13,1,9.14,9.14
5093928,22,1,5.39,5.39
5093928,25,5,4.05,20.25
5093928,27,4,6.55,26.20
5107773,13,2,9.14,18.28
5107773,25,4,4.05,16.20
5111357,2,4,0.73,2.92
5111522,13,3,9.14,27.42
5111522,22,1,5.39,5.39
5111522,31,4,4.54,18.16
5116980,2,1,0.73,0.73
5116980,5,4,5.62,22.48
5116980,7,5,3.31,16.55
5116980,8,1,3.91,3.91
5116980,18,2,1.64,3.28
5120437,7,2,3.31,6.62
5120437,31,2,4.54,9.08
5127484,35,3,5.37,16.11
5130575,20,4,8.41,33.64
5133809,1,1,8.68,8.68
5133809,33,1,9.8,9.80
5172512,20,4,8.41,33.64
5172512,36,2,9.03,18.06
5191365,11,1,2.59,2.59
5192429,24,4,8.32,33.28
5197175,29,3,2.69,8.07
5197175,33,3,9.8,29.40
5199416,5,5,5.62,28.10
5199416,20,2,8.41,16.82
5199416,25,1,4.05,4.05
5199416,31,5,4.54,22.70
5205851,10,2,0.52,1.04
5217452,26,5,6.95,34.75
5228615,9,2,7.04,14.08
5228615,13,5,9.14,45.70
5230825,36,5,9.03,45.15
5240200,31,5,4.54,22.70
5240200,35,1,5.37,5.37
5241695,15,2,4.53,9.06
5241695,33,4,9.8,39.20
5250551,9,2,7.04,14.08
5250551,12,5,6.89,34.45
5250551,19,2,8.88,17.76
5250551,23,1,5.59,5.59
5251911,20,4,8.41,33.64
5251911,28,1,9.84,9.84
5262829,11,5,2.59,12.95
5262829,15,2,4.53,9.06
5262829,33,3,9.8,29.40
5262829,35,1,5.37,5.37
5263550,26,5,6.95,34.75
5264218,10,1,0.52,0.52
5264218,12,5,6.89,34.45
5264548,26,2,6.95,13.90
5274989,14,5,9.51,47.55
5274989,20,4,8.41,33.64
5281163,15,4,4.53,18.12
5281163,22,5,5.39,26.95
5307949,5,3,5.62,16.86
5307949,22,1,5.39,5.39
5307949,23,2,5.59,11.18
5307949,25,4,4.05,16.20
5324233,17,3,3.33,9.99
5324233,33,2,9.8,19.60
5325412,5,5,5.62,28.10
5325412,7,5,3.31,16.55
5325412,18,4,1.64,6.56
5325412,28,1,9.84,9.84
5325412,32,1,1.49,1.49
5331215,8,3,3.91,11.73
5331215,13,3,9.14,27.42
5331215,16,3,4.04,12.12
5331215,31,3,4.54,13.62
5348945,3,5,9.31,46.55
5348945,13,2,9.14,18.28
5354275,2,5,0.73,3.65
5354275,6,2,7.81,15.62
5354275,15,2,4.53,9.06
5354275,16,2,4.04,8.08
5354275,27,5,6.55,32.75
5364472,7,5,3.31,16.55
5364472,8,1,3.91,3.91
5364472,15,1,4.53,4.53
5364472,27,3,6.55,19.65
5371318,9,4,7.04,28.16
5371318,14,3,9.51,28.53
5371318,19,2,8.88,17.76
5371318,20,2,8.41,16.82
5371318,22,5,5.39,26.95
5377004,21,3,0.92,2.76
5377004,24,5,8.32,41.60
5386068,20,5,8.41,42.05
5386068,27,3,6.55,19.65
5386068,28,1,9.84,9.84
5386068,36,4,9.03,36.12
5403131,12,5,6.89,34.45
5403131,26,5,6.95,34.75
5403131,28,4,9.84,39.36
5403131,32,3,1.49,4.47
5403131,33,1,9.8,9.80
5411933,13,2,9.14,18.28
5411933,21,4,0.92,3.68
5411933,26,3,6.95,20.85
5411933,29,1,2.69,2.69
5411933,30,1,1.29,1.29
5447148,19,1,8.88,8.88
5480437,22,4,5.39,21.56
5480437,29,1,2.69,2.69
5480437,31,1,4.54,4.54
5489930,5,5,5.62,28.10
5489930,14,2,9.51,19.02
5490507,20,1,8.41,8.41
5555198,31,5,4.54,22.70
5559831,26,2,6.95,13.90
5564944,1,2,8.68,17.36
5564944,6,1,7.81,7.81
5564944,8,1,3.91,3.91
5564944,15,2,4.53,9.06
5564944,33,5,9.8,49.00
5590897,16,5,4.04,20.20
5590897,26,1,6.95,6.95
5596598,2,2,0.73,1.46
5596598,10,1,0.52,0.52
5596598,15,2,4.53,9.06
5596598,19,2,8.88,17.76
5596977,4,1,0.93,0.93
5596977,34,5,1.42,7.10
5605452,13,4,9.14,36.56
5626307,24,4,8.32,33.28
5643580,4,3,0.93,2.79
5643580,10,1,0.52,0.52
5643580,13,1,9.14,9.14
5643580,25,2,4.05,8.10
5700739,29,2,2.69,5.38
5700739,36,3,9.03,27.09
5728059,2,1,0.73,0.73
5728059,7,4,3.31,13.24
5728059,18,2,1.64,3.28
5731833,3,1,9.31,9.31
5731833,4,3,0.93,2.79
5731833,28,2,9.84,19.68
5737656,4,2,0.93,1.86
5737656,33,1,9.8,9.80
5739491,2,5,0.73,3.65
5739491,13,1,9.14,9.14
5739491,27,5,6.55,32.75
5739491,33,2,9.8,19.60
5751544,7,3,3.31,9.93
5751544,8,2,3.91,7.82
5751544,21,3,0.92,2.76
5751544,28,3,9.84,29.52
5751544,34,1,1.42,1.42
5757298,3,2,9.31,18.62
5757298,7,3,3.31,9.93
5757298,12,3,6.89,20.67
5757298,29,5,2.69,13.45
5758220,3,2,9.31,18.62
5758220,4,4,0.93,3.72
5758220,19,4,8.88,35.52
5758220,21,3,0.92,2.76
5758220,24,4,8.32,33.28
5759491,11,2,2.59,5.18
5763688,11,3,2.59,7.77
5763688,16,2,4.04,8.08
5763688,19,2,8.88,17.76
5763688,26,1,6.95,6.95
5779690,1,1,8.68,8.68
5779690,12,3,6.89,20.67
5779690,18,5,1.64,8.20
5779690,31,1,4.54,4.54
5792881,3,5,9.31,46.55
5792881,12,2,6.89,13.78
5792881,26,3,6.95,20.85
5792881,35,1,5.37,5.37
5792881,36,2,9.03,18.06
5838560,3,5,9.31,46.55
5838560,11,3,2.59,7.77
5838560,30,5,1.29,6.45
5838560,34,2,1.42,2.84
5841350,3,3,9.31,27.93
5841350,5,5,5.62,28.10
5841350,6,4,7.81,31.24
5841350,13,5,9.14,45.70
5857064,2,3,0.73,2.19
5857064,22,1,5.39,5.39
5857064,23,4,5.59,22.36
5860822,1,4,8.68,34.72
5860822,27,1,6.55,6.55
5862046,5,5,5.62,28.10
5890760,3,5,9.31,46.55
5890760,17,4,3.33,13.32
5890760,19,4,8.88,35.52
5890760,21,1,0.92,0.92
5890760,25,3,4.05,12.15
5894478,32,3,1.49,4.47
5919138,14,2,9.51,19.02
5919138,21,5,0.92,4.60
5919662,35,1,5.37,5.37
5930826,4,1,0.93,0.93
5930826,30,1,1.29,1.29
5933250,1,5,8.68,43.40
5945913,2,3,0.73,2.19
5945913,9,4,7.04,28.16
5945913,15,5,4.53,22.65
5945913,19,5,8.88,44.40
5945913,36,1,9.03,9.03
5949187,2,5,0.73,3.65
5949187,14,3,9.51,28.53
5973129,5,5,5.62,28.10
5973129,10,5,0.52,2.60
5973129,26,1,6.95,6.95
5973129,30,5,1.29,6.45
5975559,10,2,0.52,1.04
5988601,4,2,0.93,1.86
5988601,21,2,0.92,1.84
5988601,25,5,4.05,20.25
6010861,33,4,9.8,39.20
6036305,1,3,8.68,26.04
6036305,7,4,3.31,13.24
6036305,11,1,2.59,2.59
6036305,21,2,0.92,1.84
6036305,24,5,8.32,41.60
6044782,24,5,8.32,41.60
6044782,29,2,2.69,5.38
6048665,14,5,9.51,47.55
6048665,33,2,9.8,19.60
6056562,13,3,9.14,27.42
6056562,16,3,4.04,12.12
6056562,23,2,5.59,11.18
6077980,13,1,9.14,9.14
6077980,25,2,4.05,8.10
6077980,29,3,2.69,8.07
6077980,31,2,4.54,9.08
6111466,16,3,4.04,12.12
6111466,17,4,3.33,13.32
6111466,18,4,1.64,6.56
6143996,11,5,2.59,12.95
6148984,7,5,3.31,16.55
6148984,9,3,7.04,21.12
6148984,27,4,6.55,26.20
6148984,30,5,1.29,6.45
6155253,11,5,2.59,12.95
6155253,17,1,3.33,3.33
6155253,26,5,6.95,34.75
6155253,32,2,1.49,2.98
6166041,16,3,4.04,12.12
6169268,5,5,5.62,28.10
6169268,10,4,0.52,2.08
6169268,18,1,1.64,1.64
6169268,23,4,5.59,22.36
6169268,36,2,9.03,18.06
6183009,5,4,5.62,22.48
6183009,16,1,4.04,4.04
6183009,18,3,1.64,4.92
6183009,23,2,5.59,11.18
6183009,24,5,8.32,41.60
6189515,23,4,5.59,22.36
6189515,29,2,2.69,5.38
6189515,35,3,5.37,16.11
6197416,28,2,9.84,19.68
6204391,20,2,8.41,16.82
6217819,7,3,3.31,9.93
6217819,26,1,6.95,6.95
6217819,35,5,5.37,26.85
6221321,30,4,1.29,5.16
6232215,2,3,0.73,2.19
6232215,15,4,4.53,18.12
6242929,13,2,9.14,18.28
6242929,14,4,9.51,38.04
6242929,23,5,5.59,27.95
6242929,24,4,8.32,33.28
6242929,25,5,4.05,20.25
6247068,8,4,3.91,15.64
6247068,24,5,8.32,41.60
6249491,18,2,1.64,3.28
6270904,3,4,9.31,37.24
6270904,7,3,3.31,9.93
6270904,18,3,1.64,4.92
6284944,8,1,3.91,3.91
6284944,22,2,5.39,10.78
6289742,3,1,9.31,9.31
6289742,11,3,2.59,7.77
6289742,12,1,6.89,6.89
6289742,24,5,8.32,41.60
6289806,8,4,3.91,15.64
6289806,12,4,6.89,27.56
6289806,24,5,8.32,41.60
6289806,28,1,9.84,9.84
6310892,20,5,8.41,42.05
6310892,35,1,5.37,5.37
6319646,5,1,5.62,5.62
6319646,7,1,3.31,3.31
6319646,10,2,0.52,1.04
6319646,13,2,9.14,18.28
6319646,28,3,9.84,29.52
6328446,35,3,5.37,16.11
6333346,10,4,0.52,2.08
6333346,16,2,4.04,8.08
6333346,23,3,5.59,16.77
6333346,35,5,5.37,26.85
6333346,36,3,9.03,27.09
6334222,6,4,7.81,31.24
6334222,12,5,6.89,34.45
6334222,30,3,1.29,3.87
6334222,34,4,1.42,5.68
6334425,8,5,3.91,19.55
6334425,9,4,7.04,28.16
6334425,20,2,8.41,16.82
6334425,33,1,9.8,9.80
6339955,2,2,0.73,1.46
6339955,4,2,0.93,1.86
6339955,9,5,7.04,35.20
6358045,2,2,0.73,1.46
6358045,11,1,2.59,2.59
6358045,19,5,8.88,44.40
6358045,36,5,9.03,45.15
6366019,7,5,3.31,16.55
6366019,28,1,9.84,9.84
6385812,5,4,5.62,22.48
6385812,32,5,1.49,7.45
6385812,34,2,1.42,2.84
6385812,36,5,9.03,45.15
6387799,5,4,5.62,22.48
6387799,11,4,2.59,10.36
6387799,35,2,5.37,10.74
6390400,14,3,9.51,28.53
6390400,17,2,3.33,6.66
6390400,22,2,5.39,10.78
6390400,30,2,1.29,2.58
6395857,4,4,0.93,3.72
6395857,29,3,2.69,8.07
6395857,32,3,1.49,4.47
6395857,33,5,9.8,49.00
6397077,14,2,9.51,19.02
6402770,5,4,5.62,22.48
6403202,2,5,0.73,3.65
6403202,4,1,0.93,0.93
6403202,22,2,5.39,10.78
6420989,11,1,2.59,2.59
6420989,16,4,4.04,16.16
6420989,19,1,8.88,8.88
6420989,33,4,9.8,39.20
6420989,34,3,1.42,4.26
6426522,12,1,6.89,6.89
6426522,13,2,9.14,18.28
6426522,18,3,1.64,4.92
6426522,36,2,9.03,18.06
6430427,8,5,3.91,19.55
6433603,2,4,0.73,2.92
6433603,5,2,5.62,11.24
6433603,19,2,8.88,17.76
6433603,22,3,5.39,16.17
6433603,23,3,5.59,16.77
6447795,16,5,4.04,20.20
6447795,19,4,8.88,35.52
6447795,21,1,0.92,0.92
6447795,26,5,6.95,34.75
6447795,36,5,9.03,45.15
6457277,13,1,9.14,9.14
6472188,17,3,3.33,9.99
6472188,25,5,4.05,20.25
6499556,14,5,9.51,47.55
6499556,21,5,0.92,4.60
6499556,26,1,6.95,6.95
6509062,10,2,0.52,1.04
6509062,14,1,9.51,9.51
6509062,26,1,6.95,6.95
6509062,34,1,1.42,1.42
6512202,21,4,0.92,3.68
6512202,29,4,2.69,10.76
6512432,7,2,3.31,6.62
6512432,9,3,7.04,21.12
6512432,16,5,4.04,20.20
6512432,21,2,0.92,1.84
6542981,2,2,0.73,1.46
6542981,14,4,9.51,38.04
6542981,21,3,0.92,2.76
6542981,30,3,1.29,3.87
6551205,17,5,3.33,16.65
6551205,31,2,4.54,9.08
6551205,32,5,1.49,7.45
6551205,36,3,9.03,27.09
6581227,7,2,3.31,6.62
6581227,17,3,3.33,9.99
6581227,21,2,0.92,1.84
6581227,26,4,6.95,27.80
6581227,34,3,1.42,4.26
6594819,25,3,4.05,12.15
6594819,26,3,6.95,20.85
6602200,3,3,9.31,27.93
6602200,6,4,7.81,31.24
6602200,8,2,3.91,7.82
6602200,20,2,8.41,16.82
6602200,24,2,8.32,16.64
6610071,6,2,7.81,15.62
6626677,1,1,8.68,8.68
6626677,8,2,3.91,7.82
6626677,12,3,6.89,20.67
6668805,5,4,5.62,22.48
6668805,8,3,3.91,11.73
6668805,10,5,0.52,2.60
6668805,21,3,0.92,2.76
6668805,35,3,5.37,16.11
6674318,11,2,2.59,5.18
6699137,1,2,8.68,17.36
6699137,7,1,3.31,3.31
6699137,22,3,5.39,16.17
6699137,31,4,4.54,18.16
6699137,34,4,1.42,5.68
6711106,4,1,0.93,0.93
6711106,5,1,5.62,5.62
6711106,13,5,9.14,45.70
6711106,26,4,6.95,27.80
6711106,35,3,5.37,16.11
6712279,7,1,3.31,3.31
6712279,17,1,3.33,3.33
6716538,1,2,8.68,17.36
6716538,22,3,5.39,16.17
6716538,24,4,8.32,33.28
